"";"name";"address";"city";"postal_code";"zone";"food";"food_sample";"ambient";"keywords";"menu";"target";"score";"opinions_count";"price";"opinions_count_log";"weekly_hours";"open_lunch";"open_dinner";"open_weekend";"latitude";"longitude";"dist_centre_km";"renda_mitjana_bruta"
"43";"RESTAURANTE HERMÓS, BAR DE PEIX";"Plaça de la Llibertat,";"Barcelona";"08012";"Gràcia";"Arroces, Pescados, Marisquería, Mediterránea";"Ceviche de lubina salvaje. Ensalada rusa de bacalao, encurtidos y naranja. Carpaccio de atún marinado con emulsión de piñones. Sardinas a la llama con escabeche de temporada. Almejas a la plancha, pimienta y lima. Suquet de rape. Sepia a la plancha con boloñesa sin carne. Pescado al horno del día.";"Original, Informal.";"Unknown";"Unknown";"Para grupos, Para amigos.";9,8;18;42,5;2,94443897916644;19;TRUE;FALSE;TRUE;41,4000289;2,153716;1,99389972901272;43031
"44";"RESTAURANTE MR. FOCACCIA";"Carrer de Blai, 21";"Barcelona";"08004";"Poble Sec-Montjuïc";"Italiana, Mediterránea, Tradicional";"Focaccia clásica. Focaccia rellena. Focaccia especial. Panini de mortadela Bologna al pistacho, queso taleggio y tris de setas en conserva. Panini de salami de Toscania Finocchiona, burrata pugliese y berenjena en conservas. Panzerotti de jamón dulce, tomate y mozarella. Panzerotti de salami picante, tomate y mozarella.";"Informal, Clásico, Bien calidad-precio.";"Brunch, Económico, Abierto en domingo.";"Carta a precio fijo";"Para amigos, Para jóvenes.";9,8;209;20;5,34710753071747;80;TRUE;TRUE;TRUE;41,3735063;2,1648359;1,56514304410302;32123
"45";"RESTAURANTE BODEGA BIARRITZ 1881";"Carrer Nou de Sant Francesc, 7";"Barcelona";"08002";"El Gòtic";"Catalana, Mediterránea, Regional española";"Croqueta ibérica. Tortilla de patata. Pincho de pollo picante. Hamburguesa de la casa. Albóndigas de tomate. Pincho ibérico picante. Jamón ibérico de bellota. Patatas bravas. Queso manchego.";"Rústico, Clásico, Con encanto.";"Abierto en domingo.";"Carta a precio fijo";"Para grupos, Para amigos, Para familias.";9,8;12649;30;9,44541249415567;47,5;TRUE;TRUE;TRUE;41,3792517;2,1770262;1,03857297052609;33754
"46";"RESTAURANTE PRESENT RESTAURANT";"Carrer de Saragossa, 2";"Barcelona";"08006";"Sarrià-Pedralbes";"Creativa, De autor, De mercado, Mediterránea";"Quesos. Carpaccio. Salmon marinado. Tiramisu. Sopa de calabaza. Esparragos. Ternera. Puerros.";"Con encanto, Moderno y fashion, Están de moda.";"Apto para mascotas, Mesas redondas.";"Unknown";"Para grupos, Para ir con niños, Para familias.";9,8;210;30;5,35185813347607;30;TRUE;TRUE;TRUE;41,4009704;2,1508821;2,23477556512119;62977
"47";"RESTAURANTE CASA MARINA PICUFI";"Carrer del Judici, 5";"Barcelona";"08003";"La Barceloneta";"Catalana, Mediterránea, Regional española";"Bacalao gratinado. Lenguado a la plancha. Sepia a la plancha. Atún rojo fresco. Coquinas. Zamburiñas. Paella de marisco. Arroz negro. Fideua de marisco con ali oli. Entrecot de ternera gallega. Secreto ibérico. Solomillo ibérico con foie. Gamba al ajillo. Bravas. Boquerones en vinagre. Pinchos morunos. Croquetas de jamón de bellota. Plato de queso manchego.";"Tradicional, Clásico.";"Abierto en domingo.";"Unknown";"Para grupos, Para amigos, Para familias.";9,8;1005;30;6,91373735065968;60;TRUE;TRUE;TRUE;41,3765661;2,1894837;1,99257001972174;34389
"48";"RESTAURANTE SUTO";"Carrer de Violant d'Hongria Reina d'Aragó, 134";"Barcelona";"08028";"Sants";"Asiática, Japonesa, Nepalí";"Niguiri de corvina. Atún con caviar. Ostra. Carpaccio. Huevas de salmón. Pescado. Niguiri de atún. Gyozas";"Exclusivo, Romántico.";"Estrella Michelin.";"Unknown";"Para grupos, Para negocios.";9,8;292;60;5,68017260901707;21,5;TRUE;TRUE;TRUE;41,379871;2,1336187;3,14868718578013;41480
"49";"RESTAURANTE MOLINET CAFÉ ANTIC";"Carrer d' Elkano, 69";"Barcelona";"08004";"Poble Sec-Montjuïc";"Hamburguesas, Mediterránea";"Quiche de setas y broccoli. Quiche de bacón y setas. Steffen`s patatas al horno con alioli. Cesta de pan con aceite de oliva y sal. Patatas fritas con limón y pimienta o con sal de romero.";"Informal, Romántico.";"Brunch.";"Unknown";"Para grupos, Para amigos, Para familias.";9,8;885;30;6,78671695060508;48;TRUE;FALSE;TRUE;41,3740514;2,1599472;1,6723889367036;32123
"50";"RESTAURANTE DIREKTE";"Carrer de les Cabres, 13";"Barcelona";"08001";"Centro";"De autor, De fusión, Mediterránea";"Berberechos gallegos con codium gallego y dashi. Ensalada de salmón curado con escabeche mediterráneo. Flan salado con erizos gallegos y habitas tiernas. Gyozas caseras. Ensalada de mejillones bouchot y algas. Sopa de melón, manzanilla, lima y menta.";"Informal, Con encanto, Actual.";"Unknown";"Unknown";"Para amigos, Para grupos, Para familias.";9,8;224;42,5;5,41610040220442;14;TRUE;TRUE;TRUE;41,3814374;2,1720836;0,641006015868349;27000
"51";"RESTAURANTE DESI GALLI";"Carrer de Villarroel, 60";"Barcelona";"08011";"Eixample Esquerre";"Vegetariana, India";"Masala Papad (Tortita de lentejas). Paneer Pakoda (Buñuelos de requesón de la India). Paneer Tikka (Queso fresco Indio asado). Tandoori Chicken. Murgh Hara Kebab. Papdi Chaat. Chana Tikki (empanadas de puré de patatas).";"Unknown";"Comida para llevar, Abierto en domingo, Incorporación.";"Menú mediodía, Carta a precio fijo";"Para grupos, Para jóvenes, Para familias.";9,8;114;42,5;4,74493212836325;32,5;TRUE;TRUE;TRUE;41,3835729;2,1591619;0,990018201310802;45294
"52";"RESTAURANTE FICTICIO RESTAURANTE";"Carrer de Muntaner, 123";"Barcelona";"08036";"Alrededores";"Asiática, Arroces";"Alitas de pollo, wakame y salsa de sésamo. Laksa, langostino, arroz meloso, calamar, crema de coco, almejas, hojas de laksa. Adobo de pulpo, puré de boniato, emulsión de soja-vinagre, texturas de cebolla, arroz. Satay de cordero, salsa de cacahuete, roti paratha, encurtidos, lima.";"Exótico, Con encanto.";"Música y copas.";"Menú degustación, Menú para grupos";"Unknown";9,8;107;30;4,68213122712422;68;TRUE;FALSE;TRUE;41,3899438;2,1547793;1,32083324928089;53717
"53";"RESTAURANTE JAZMINOS";"Carrer dels Madrazo, 32";"Barcelona";"08006";"St Gervasi-Bonanova";"Mediterránea";"Humus. Falafel. Buñuelos. Pinchos morunos de cordero. Kebab de cordero. Pita de falafel. Pita de pollo. Bocadillo de verdura. Bocadillo de ternera. Tiramisú";"Informal.";"Comida para llevar, Comida a domicilio, Ticket restaurant (tarjeta).";"Unknown";"Para grupos, Para familias.";9,8;102;42,5;4,63472898822964;29;TRUE;TRUE;TRUE;41,4004888;2,1492038;2,30214535781038;62977
"54";"RESTAURANTE ZIM";"Carrer de la Dagueria, 20";"Barcelona";"08002";"El Gòtic";"Quesos, Tapas, Catalana, De mercado, Embutidos";"Quesos artesanos. Embutidos del Berguedà. Tostadas con sobrasada. Olivas sevillanas. Patatas fritas.";"Emblemático, Con encanto.";"Bodega bar, Música y copas, Amantes del vino, Abierto en domingo.";"Unknown";"Para amigos.";9,8;508;20;6,23244801655052;35;FALSE;TRUE;TRUE;41,3830615;2,1783053;0,813560881225391;33754
"55";"RESTAURANTE PAISANO BISTRO";"Carrer de Lepant, 277";"Barcelona";"08013";"Gràcia";"Italiana, Pizzería";"Pinsa Romana Margherita. Pinsa Romana Bufalina. Pinsa Romana Diavola. Burrata, Rigatoni Norma. Spaghetti Cacio e pepe. Spaghetti Burrata. Pappardelle Bolognese. Ravioli Mushrooms. Ravioli Gorgonzola. Lasaña de carne. Albondigas en salsa de tomate y mozzarella. Tomino en salsa de trufa y guanciale.";"Informal, Rústico.";"Terraza, Comida para llevar, Abierto en domingo, Acceso movilidad reducida.";"Unknown";"Para amigos, Para jóvenes, Para familias.";9,8;2698;20;7,900636613018;36;TRUE;FALSE;TRUE;41,4048292;2,1758828;2,04264060334722;40008
"56";"RESTAURANTE PASTAN";"Carrer de Josep Torres, 25";"Barcelona";"08012";"Gràcia";"Sana. Vegetariana., Italiana";"Ñoquis fritos con una salsa a elegir. Nuggets de heura. Guarnición de verduras. Pasta Scialatieli con pasta de aceitunas y salsa. Pasta orzo al estilo risotto con guisantes menta y jengibre. Torteloni de espinacas con crema florentina. Ravioli de guisantes y chalotes con sala verde y esparragos fritos";"Informal, Bien calidad-precio, Actual.";"Terraza, Comida para llevar, Abierto en domingo, Acceso movilidad reducida.";"Carta a precio fijo";"Para amigos, Para grupos, Para jóvenes, Para familias.";9,8;180;30;5,19849703126583;42;TRUE;TRUE;TRUE;41,4012235;2,1620017;1,72173398297244;43031
"57";"RESTAURANTE BURITI";"Carrer de Bilbao, 18";"Barcelona";"08005";"Poblenou";"Brasileña";"Acaraje. Bobó Camarao. Muqueca. Dadinho de tapioca. Feijoada caipirinha. Coxinha de frango. Kibe. Dadinhos. Pescado. Pan de ajo";"Informal.";"Terraza, Comida para llevar, Abierto en domingo, Acceso movilidad reducida, Ticket restaurant (tarjeta).";"Unknown";"Para grupos.";9,8;1114;30;7,01660968389422;47,5;TRUE;TRUE;TRUE;41,4023629;2,2048769;3,37031133940278;46826
"58";"RESTAURANTE CASA FIERO";"Carrer de Londres, 89";"Barcelona";"08036";"Eixample Esquerre";"Mediterránea";"Fideos. Alitas de pollo. Macarrones. Mejilla de cerdo. Milanesa. Lomo rebozado. Ostras. Gamba roja. Oreja de cerdo. Tartar de vaca. Huevos revueltos";"Informal, Bien calidad-precio, Romántico.";"Música y copas, Amantes del vino, Económico, Ticket restaurant (tarjeta).";"Unknown";"Para grupos, Para amigos, Para familias.";9,8;355;30;5,87493073085203;30,5;TRUE;TRUE;TRUE;41,3929853;2,1499243;1,81192019371813;53717
"59";"RESTAURANTE PORCO PRETO";"Carrer del Clot, 191";"Barcelona";"08027";"El Clot-Sant Martí";"Portuguesa";"Tabla de ibéricos. Ensalada de bacalao fumado. Mollejas de pollo. Aceitunas. Merluza. Pulpo. Pollo. Cerdo ibérico. Picaña a la brasa. Bacalao confitado";"Informal.";"Terraza, Abierto en domingo, Acceso movilidad reducida, Ticket restaurant (tarjeta).";"Unknown";"Para ir con niños, Para familias.";9,8;230;30;5,44241771052179;22,5;TRUE;TRUE;TRUE;41,4157349;2,1910324;3,6451398737899;34234
"60";"RESTAURANTE FISHOLOGY";"Carrer de la Diputació, 73";"Barcelona";"08015";"Eixample Esquerre";"Tapas, Creativa, Pescados, Mediterránea";"Ostras a la brasa. Sam de ostra frita. Charcutería marina. Ajoblanco ahumado. Tartar de atún. Croqueta de bacalao con aire de miel. Vieira con fumet ahumado, halófilas y caviar. Bacalao a la brasa. Secreto de atún. Chili gamba. Fish IN chips. Katsu sando de atún. Fuet de bonito. Chorizo de lubina.";"Original, Informal, Actual.";"Terraza, Gastrobar, Amantes del vino, Nuevos.";"Menú degustación";"Para amigos, Para familias.";9,8;124;42,5;4,8283137373023;25;TRUE;TRUE;TRUE;41,3811761;2,1543486;1,46666320939775;40775
"61";"RESTAURANTE SIMULTÁNEO";"Plaça d'Espanya, 6-8";"Barcelona";"08014";"Poble Sec-Montjuïc";"Unknown";"Croqueta de costilla de cerdo asado y manzanas, Ensaladilla rusa con tartar de atún y huevas de salmón, Calamares de playa en tempura, mayonesa de lima y caviar de ajo negro, Pulpo y mango a la brasa con ajo negro y sésamo tostado, Steak tartar de ternera a la mantequilla de Café París.";"Informal, Actual, Moderno y fashion.";"Donde ver fútbol, AfterWork, Abierto en domingo, Situado en un hotel.";"Menú mediodía, Menú para grupos";"Para amigos, Para cenas empresa, Para grupos, Para negocios, Para familias.";9,8;91;30;4,52178857704904;63;TRUE;FALSE;TRUE;41,374922;2,1485479;2,24685070860992;37443
"62";"RESTAURANTE URIBOU";"Carrer de Regàs, 35";"Barcelona";"08006";"St Gervasi-Santaló";"Sana, Asiática, Japonesa";"Ostra cruda con salsa Ponzu. Sushi de ostra de Normadía. Spicy-Tuna Temaki. Tofu con salsa picante. Nigiri de Wagyu. Anguila del Delta del Ebro sobre arroz.";"Informal, Con encanto.";"Abierto en domingo, Acceso movilidad reducida.";"Unknown";"Para grupos.";9,8;257;20;5,55295958492162;15;TRUE;TRUE;TRUE;41,3996315;2,1504862;2,15873094265067;62977
"63";"RESTAURANTE 21.MARS";"Carrer de Manuel de Falla, 21";"Barcelona";"08034";"Sarrià-Pedralbes";"Francesa, Italiana, Mediterránea";"Tabla de embutidos. Tabla de quesos. Parmigiana de berenjena. Ensalada de Farro con virutas de ibérico y Provolone. Vinos franceses. Vinos italianos.";"Original, Informal, Con encanto.";"Bodega bar, Amantes del vino, Acceso movilidad reducida.";"Carta a precio fijo";"Para grupos, Para amigos, Para jóvenes.";9,7;200;20;5,30330490805908;35;TRUE;TRUE;TRUE;41,3845696;1,9355051;19,5952851877891;104963
"64";"RESTAURANTE LIBRA SALÓN CONVIVAL";"Carrer de Rocafort, 33";"Barcelona";"08015";"Eixample Esquerre";"Ibéricos, Tapas, Internacional, Tradicional";"Fuet. Lacon. Porcheta. Scamoza affumiciata. Queso de oveja en reserva. Tabla de embutidos. Tabla de quesos. Surtido de embutidos";"Original, Emblemático, Informal, Bien calidad-precio, Con encanto, Moderno y fashion, Están de moda.";"Cocina Non Stop, Económico, Comida para llevar, Abierto en domingo, Acceso movilidad reducida.";"Unknown";"Para amigos, Para grupos, Para jóvenes.";9,7;249;20;5,52146091786225;41;FALSE;TRUE;TRUE;41,3764689;2,1568602;1,61159958075906;40775
"65";"RESTAURANTE LA MODESTA";"Carrer d'en Blanco, 32";"Barcelona";"08028";"Born-La Ribera";"Unknown";"Ceviche Mixto, Aguacate y Mango, Tartar de Atún con Guacamole, Ceviche Espectacular, Temperatura Cocktails, Tataki de Atún, Croquetas Caseras, Ensalada de Burrata, Tartar de Salmón con Aguacate, Arroz de Marisco, Carpaccio de Ternera, Carpaccio de Atún, Pulpo a la Brasa, Gambas al Ajillo, Fritura de Pescado, Risotto de Setas, Tarta de Limón, Flan Casero, Brownie de Chocolate, Ensalada de Quinoa, Canelones de Trufa, Tempura de Verduras.";"Exótico, Informal.";"Terraza, Brunch, Gastrobar, Platos para celíacos, Económico, Acepta Tickets, Comida para llevar, Abierto en domingo, Comida a domicilio.";"Unknown";"Para amigos, Para cenas empresa, Para grupos, Para negocios, Para ir con niños, Para jóvenes, Para familias.";9,7;247;42,5;5,51342874616498;29,5;FALSE;TRUE;TRUE;41,3758563;2,1335455;3,29562957940093;41480
"66";"RESTAURANTE OLIVOS COMIDA Y VINOS";"Carrer de Galileu, 159";"Barcelona";"08028";"Sants";"Mediterránea";"Hinojo asado, mariscos, suquet de gambas y arroz tostado. Kokotxas de bacalao, alcachofa y huevo. Piña con apionabo y anchoas. Mejillones del Delta. Boquerones con algas. Carpaccio de ternera blanca con trompetas y queso. Piez de cerdos.";"Exclusivo, Tradicional, Preferidos.";"Amantes del vino.";"Unknown";"Unknown";9,7;617;60;6,42648845745769;24;TRUE;FALSE;TRUE;41,3803681;2,1337544;3,12417187667204;41480
"67";"RESTAURANTE SEIS CUARENTA";"Avinguda Diagonal, 640";"Barcelona";"08017";"Les Corts";"De autor";"Ostras. Gildas. Sardina. Cecina. Jamón ibérico. Calamar. Gambas al ajillo. Steak tartar. Mojama. Salmón. Albóndigas. Pescado. Bravas. Pincho de tortilla. Boquerones en vinagre";"Informal, Con encanto.";"Terraza, Amantes del vino, Comida para llevar, Abierto en domingo, Acceso movilidad reducida, Ticket restaurant (tarjeta).";"Unknown";"Para amigos, Para ir con niños, Para familias.";9,7;66;42,5;4,20469261939097;101,5;TRUE;TRUE;TRUE;41,3909353;2,1353077;2,93855642366157;107513
"68";"RESTAURANTE SATO I TANAKA";"Carrer del Bruc, 79";"Barcelona";"08009";"Eixample Dret";"Asiática, Japonesa";"Surtidos de sashimi. Tempura variada. Nigiri 12 Piezas. Sopa de miso con almejas.";"Exótico, Informal, Actual.";"Unknown";"Unknown";"Para grupos, Para cenas empresa, Para amigos, Para negocios.";9,7;886;42,5;6,78784498230958;27,5;TRUE;TRUE;TRUE;41,3945422;2,1689631;0,844945422038991;56187
"69";"RESTAURANTE SOLUNA";"Carrer de Casanova, 157";"Barcelona";"08036";"Eixample Esquerre";"De fusión, Japonesa, Mediterránea";"Erizo de mar con guisante y gelatina de dashi. Waggyu a la plancha. Pizza japonesa de kokotxa de bacalao. Bao de foie gras. Ostra Gratinada. Bao de anguila de Delta de Ebro. Sashimi navaja con aceite de lima. Calamar con kimuchi y alga Japonesa. Tartar de Wagyu. Pluma ibérica miso-katsu.";"Informal, Actual.";"Platos para celíacos.";"Menú degustación";"Para amigos, Para grupos.";9,7;573;42,5;6,35262939631957;21;TRUE;TRUE;TRUE;41,3911024;2,1510665;1,6539016625572;53717
"70";"RESTAURANTE SANKHU NO TOCAR";"Carrer Josefina Mascareñas, 15";"Sant Cugat del Vallès";"08173";"Alrededores";"Unknown";"Unknown";"Unknown";"Unknown";"Unknown";"Unknown";9,7;209;30;5,34710753071747;0;FALSE;FALSE;FALSE;41,4757554;2,0848034;12,1777882059733;73099
"71";"RESTAURANTE QUIRAT";"Avinguda de Rius i Taulet, 1";"Barcelona";"08004";"Poble Sec-Montjuïc";"Mediterránea";"Taco de celeri y huevas de trucha. Consomé de jamón ibérico. Ostra y clorofila. Pescado de lonja semicurado y agua de tomate. Huevo de corral con guisantes, butifarra negra y tripitas de bacalao. Esparrago blanco y kokotxas de merluza con su pilpil. Arroz meloso con espardeñas y alitas de pollo. Chuleta Duroc y nabos";"Exclusivo, Actual, Moderno y fashion.";"Estrella Michelin, Grandes chefs, Amantes del vino, Acceso movilidad reducida.";"Menú degustación";"Para amigos, Para negocios, Para familias.";9,7;115;60;4,75359019110636;12,5;FALSE;TRUE;TRUE;41,3727589;2,1546927;2,04191683285058;32123
"72";"RESTAURANTE MISS SIMONA CAFÉ BRUNCH & TAPAS";"Carrer de Mallorca, 438";"Barcelona";"08013";"Eixample Dret";"Sana, Italiana, Mediterránea, Regional española";"Tostada de salmón ahumado con guacamole, sésamo y espinacas. Tostada de jamón ibérico con Mozzarella, champiñones y aceite de trufa. Ensalada Ibérica. Ensalada Cesar. Bocadillo de speck , tomate, provola ahumada, espinacas y champiñones. Provolone gratinado con crujiente de jamón ibérico y tostaditas. Hummus de garbanzos acompañados de crudité de zanahoria y apio";"Informal, Bien calidad-precio, Actual.";"Abierto en domingo.";"Carta a precio fijo";"Para amigos, Para grupos, Para ir con niños, Para jóvenes, Para familias.";9,7;1750;20;7,46794233228585;52;TRUE;FALSE;TRUE;41,4046242;2,1771162;2,04753561762841;40008
"73";"RESTAURANTE DONKILO GOURMET";"Carrer de Còrsega, 398";"Barcelona";"08037";"Eixample Dret, Gràcia";"Sana, Italiana. Pizzería., Mediterránea";"Mozzarella in Carrozza. Provolone al horno. Burrata con verduras.  Pizza Prociutto e Funghi. Pizza Napoletana. Pizza Profumata. Pizza Tartufata. Pizza de trufa y huevo. Pizza de trufa,mortadela y burrata.";"Informal, Actual.";"Abierto en domingo.";"Carta a precio fijo";"Para amigos, Para grupos, Para ir con niños, Para familias.";9,7;2471;20;7,81278281857758;52,5;TRUE;TRUE;TRUE;41,3998858;2,1640222;1,52159022041073;50106
"74";"RESTAURANTE DESORIENTE";"Carrer de Ramon Turró, 209";"Barcelona";"08005";"Poblenou";"Asiática, De fusión, Japonesa";"Oishi broccoli. Panko spring rolls. Teriyaki gyozas. Korean bravas. Wasabi croquettes. Avocado katsu sando. Green dragon roll. Cliff's favourite kimchi tofu roll. Tikka masala roll. Foie Gras Roll. Nigiri Tex Mex. Kiss me ramen. Pad sa thai. Tikka masala bao. MS.Sacher went to japan. Passion fruit & mango lassi mousse.";"Original, Exótico.";"Comida para llevar, Abierto en domingo, Acceso movilidad reducida.";"Unknown";"Para amigos, Para jóvenes.";9,7;1184;20;7,07749805356923;79;TRUE;TRUE;TRUE;41,4006581;2,2037248;3,19320236919371;46826
"75";"RESTAURANTE BILLY BRUNCH";"Carrer de Bailèn, 115";"Barcelona";"08009";"Centro, Eixample Dret";"Sana, Vegetariana, Bocadillos, Tostadas, Internacional";"Cesta de pan, mantequilla, mermelada de albaricoque. Tortilla de queso feta y aceitunas. Nachos con guacamole. Tabla de salmón ahumado, mantequilla y pan tostado. Pechuga de pollo a la parrilla.Tortillas con frutas, sirope y nata montada. Bol de ensalada de temporada. Huevos revueltos o tortilla y tostadas.";"Informal, Rústico.";"Brunch, Platos para celíacos, Abierto en domingo.";"Unknown";"Para amigos, Para jóvenes, Para familias.";9,7;2367;20;7,7698009960039;52,5;TRUE;FALSE;TRUE;41,3977251;2,1693445;1,19557860978633;56187
